iter	Passed	Remaining
694	1182	518
695	1183	516
696	1185	515
697	1186	513
698	1188	511
699	1189	509
700	1190	507
701	1192	506
702	1193	504
703	1195	502
704	1197	500
705	1198	499
706	1199	497
707	1201	495
708	1202	493
709	1204	491
710	1205	490
711	1207	488
712	1208	486
713	1210	484
714	1211	482
715	1213	481
716	1214	479
717	1216	477
718	1217	475
719	1218	474
720	1220	472
721	1221	470
722	1223	468
723	1224	466
724	1226	465
725	1228	463
726	1229	461
727	1231	459
728	1232	458
729	1233	456
730	1235	454
731	1236	452
732	1238	451
733	1239	449
734	1241	447
735	1242	445
736	1244	444
737	1245	442
738	1247	440
739	1248	438
740	1250	436
741	1251	435
742	1253	433
743	1254	431
744	1256	429
745	1257	428
746	1259	426
747	1260	424
748	1261	422
749	1263	421
750	1264	419
751	1266	417
752	1267	415
753	1269	414
754	1270	412
755	1272	410
756	1273	408
757	1275	407
758	1276	405
759	1277	403
760	1279	401
761	1280	400
762	1282	398
763	1283	396
764	1285	394
765	1286	393
766	1288	391
767	1289	389
768	1291	387
769	1292	386
770	1294	384
771	1295	382
772	1297	381
773	1298	379
774	1300	377
775	1302	375
776	1303	374
777	1305	372
778	1306	370
779	1308	369
780	1309	367
781	1311	365
782	1312	363
783	1314	362
784	1315	360
785	1317	358
786	1318	356
787	1320	355
788	1322	353
789	1323	351
790	1325	350
791	1326	348
792	1328	346
793	1329	344
794	1331	343
795	1332	341
796	1334	339
797	1335	338
798	1337	336
799	1338	334
800	1340	332
801	1341	331
802	1343	329
803	1344	327
804	1346	326
805	1347	324
806	1349	322
807	1350	320
808	1352	319
809	1353	317
810	1355	315
811	1356	314
812	1358	312
813	1359	310
814	1360	308
815	1362	307
816	1363	305
817	1365	303
818	1367	302
819	1368	300
820	1370	298
821	1371	297
822	1373	295
823	1374	293
824	1375	291
825	1377	290
826	1378	288
827	1380	286
828	1381	285
829	1383	283
830	1384	281
831	1386	279
832	1387	278
833	1389	276
834	1390	274
835	1392	273
836	1393	271
837	1395	269
838	1397	268
839	1398	266
840	1400	264
841	1401	262
842	1403	261
843	1404	259
844	1406	257
845	1407	256
846	1409	254
847	1410	252
848	1412	251
849	1413	249
850	1415	247
851	1416	246
852	1418	244
853	1419	242
854	1421	241
855	1422	239
856	1423	237
857	1425	235
858	1427	234
859	1428	232
860	1430	230
861	1431	229
862	1433	227
863	1434	225
864	1436	224
865	1437	222
866	1439	220
867	1440	219
868	1442	217
869	1443	215
870	1445	214
871	1446	212
872	1448	210
873	1449	208
874	1451	207
875	1452	205
876	1454	203
877	1455	202
878	1457	200
879	1458	198
880	1460	197
881	1461	195
882	1463	193
883	1465	192
884	1466	190
885	1467	188
886	1469	187
887	1470	185
888	1472	183
889	1474	182
890	1475	180
891	1477	178
892	1478	177
893	1479	175
894	1481	173
895	1483	172
896	1484	170
897	1486	168
898	1488	167
899	1489	165
900	1491	163
901	1492	162
902	1494	160
903	1496	158
904	1497	157
905	1499	155
906	1500	153
907	1502	152
908	1504	150
909	1505	148
910	1507	147
911	1508	145
912	1510	143
913	1511	142
914	1513	140
915	1514	138
916	1516	137
917	1517	135
918	1519	133
919	1521	132
920	1522	130
921	1523	128
922	1525	127
923	1526	125
924	1528	123
925	1529	122
926	1531	120
927	1532	118
928	1534	117
929	1535	115
930	1537	113
931	1538	112
932	1540	110
933	1541	108
934	1543	107
935	1544	105
936	1546	103
937	1547	102
938	1549	100
939	1550	98
940	1552	97
941	1553	95
942	1554	93
943	1556	92
944	1557	90
945	1559	89
946	1560	87
947	1562	85
948	1563	84
949	1565	82
950	1566	80
951	1568	79
952	1569	77
953	1571	75
954	1572	74
955	1574	72
956	1575	70
957	1577	69
958	1578	67
959	1580	65
960	1581	64
961	1583	62
962	1584	60
963	1586	59
964	1587	57
965	1589	55
966	1590	54
967	1592	52
968	1593	50
969	1595	49
970	1596	47
971	1598	46
972	1599	44
973	1601	42
974	1602	41
975	1604	39
976	1605	37
977	1607	36
978	1608	34
979	1610	32
980	1611	31
981	1613	29
982	1614	27
983	1616	26
984	1617	24
985	1619	22
986	1620	21
987	1621	19
988	1623	18
989	1625	16
990	1626	14
991	1628	13
992	1629	11
993	1631	9
994	1633	8
995	1634	6
996	1635	4
997	1637	3
998	1638	1
999	1640	0
